Received: {'transaction_id': 'TXN0100', 'amount': 1209, 'currency': 'THB', 'timestamp': '2026-01-09T21:57:39.711749+07:00', 'sender_account': 'ACC003', 'receiver_account': 'ACC011', 'sender_ip': '192.168.1.1', 'receiver_ip': '192.168.1.2', 'device_id': 'DEV005', 'channel': 'mobile', 'location': 'Chiang Mai', 'transaction_type': 'transfer'}
Received: {'transaction_id': 'TXN0305_M4', 'amount': 47788, 'currency': 'THB', 'timestamp': '2026-01-09T22:08:21.132004+07:00', 'sender_account': 'ACC008', 'receiver_account': 'MULE_ACC_999', 'sender_ip': '10.0.0.66', 'receiver_ip': '192.168.1.2', 'device_id': 'DEV003', 'channel': 'mobile', 'location': 'Khon Kaen', 'transaction_type': 'transfer'}
Received: {'transaction_id': 'TXN0307', 'amount': 18789, 'currency': 'THB', 'timestamp': '2026-01-09T22:08:25.439498+07:00', 'sender_account': 'ACC008', 'receiver_account': 'ACC011', 'sender_ip': '192.168.1.1', 'receiver_ip': '192.168.1.2', 'device_id': 'DEV005', 'channel': 'mobile', 'location': 'Chiang Mai', 'transaction_type': 'transfer'}
Received: {'transaction_id': 'TXN0308', 'amount': 13103, 'currency': 'THB', 'timestamp': '2026-01-09T22:08:27.706896+07:00', 'sender_account': 'ACC002', 'receiver_account': 'ACC020', 'sender_ip': '192.168.1.1', 'receiver_ip': '192.168.1.2', 'device_id': 'DEV002', 'channel': 'mobile', 'location': 'Khon Kaen', 'transaction_type': 'transfer'}
Received: {'transaction_id': 'TXN0309', 'amount': 5914, 'currency': 'THB', 'timestamp': '2026-01-09T22:08:29.29732+07:00', 'sender_account': 'ACC006', 'receiver_account': 'ACC007', 'sender_ip': '192.168.1.1', 'receiver_ip': '192.168.1.2', 'device_id': 'DEV002', 'channel': 'mobile', 'location': 'Khon Kaen', 'transaction_type': 'transfer'}
Received: {'transaction_id': 'TXN0310', 'amount': 6052, 'currency': 'THB', 'timestamp': '2026-01-09T22:08:31.581527+07:00', 'sender_account': 'ACC007', 'receiver_account': 'ACC020', 'sender_ip': '192.168.1.1', 'receiver_ip': '192.168.1.2', 'device_id': 'DEV002', 'channel': 'mobile', 'location': 'Phuket', 'transaction_type': 'transfer'}
Received: {'transaction_id': 'TXN0311', 'amount': 14932, 'currency': 'THB', 'timestamp': '2026-01-09T22:08:32.988548+07:00', 'sender_account': 'ACC008', 'receiver_account': 'ACC010', 'sender_ip': '192.168.1.1', 'receiver_ip': '192.168.1.2', 'device_id': 'DEV005', 'channel': 'mobile', 'location': 'Bangkok', 'transaction_type': 'transfer'}
Received: {'transaction_id': 'TXN0312', 'amount': 17091, 'currency': 'THB', 'timestamp': '2026-01-09T22:08:34.641998+07:00', 'sender_account': 'ACC002', 'receiver_account': 'ACC019', 'sender_ip': '192.168.1.1', 'receiver_ip': '192.168.1.2', 'device_id': 'DEV001', 'channel': 'mobile', 'location': 'Khon Kaen', 'transaction_type': 'transfer'}
Received: {'transaction_id': 'TXN0313', 'amount': 17441, 'currency': 'THB', 'timestamp': '2026-01-09T22:08:37.546521+07:00', 'sender_account': 'ACC007', 'receiver_account': 'ACC018', 'sender_ip': '192.168.1.1', 'receiver_ip': '192.168.1.2', 'device_id': 'DEV005', 'channel': 'mobile', 'location': 'Bangkok', 'transaction_type': 'transfer'}
Received: {'transaction_id': 'TXN0314', 'amount': 1952, 'currency': 'THB', 'timestamp': '2026-01-09T22:08:39.463012+07:00', 'sender_account': 'ACC009', 'receiver_account': 'ACC010', 'sender_ip': '192.168.1.1', 'receiver_ip': '192.168.1.2', 'device_id': 'DEV004', 'channel': 'mobile', 'location': 'Bangkok', 'transaction_type': 'transfer'}
Received: {'transaction_id': 'TXN0315', 'amount': 90364, 'currency': 'THB', 'timestamp': '2026-01-09T22:08:41.632353+07:00', 'sender_account': 'ACC020', 'receiver_account': 'NEW_ACC_230', 'sender_ip': '10.0.0.66', 'receiver_ip': '192.168.1.2', 'device_id': 'DEV005', 'channel': 'mobile', 'location': 'Chiang Mai', 'transaction_type': 'transfer'}
Received: {'transaction_id': 'TXN0316', 'amount': 5880, 'currency': 'THB', 'timestamp': '2026-01-09T22:08:44.32719+07:00', 'sender_account': 'ACC003', 'receiver_account': 'ACC010', 'sender_ip': '192.168.1.1', 'receiver_ip': '192.168.1.2', 'device_id': 'DEV002', 'channel': 'mobile', 'location': 'Khon Kaen', 'transaction_type': 'transfer'}
Received: {'transaction_id': 'TXN0317', 'amount': 18291, 'currency': 'THB', 'timestamp': '2026-01-09T22:08:46.627961+07:00', 'sender_account': 'ACC008', 'receiver_account': 'ACC014', 'sender_ip': '192.168.1.1', 'receiver_ip': '192.168.1.2', 'device_id': 'DEV003', 'channel': 'mobile', 'location': 'Bangkok', 'transaction_type': 'transfer'}
Received: {'transaction_id': 'TXN0318', 'amount': 16135, 'currency': 'THB', 'timestamp': '2026-01-09T22:08:47.968417+07:00', 'sender_account': 'ACC006', 'receiver_account': 'ACC015', 'sender_ip': '192.168.1.1', 'receiver_ip': '192.168.1.2', 'device_id': 'DEV001', 'channel': 'mobile', 'location': 'Phuket', 'transaction_type': 'transfer'}
Received: {'transaction_id': 'TXN0320', 'amount': 13338, 'currency': 'THB', 'timestamp': '2026-01-09T22:08:53.515007+07:00', 'sender_account': 'ACC007', 'receiver_account': 'ACC009', 'sender_ip': '192.168.1.1', 'receiver_ip': '192.168.1.2', 'device_id': 'DEV005', 'channel': 'mobile', 'location': 'Bangkok', 'transaction_type': 'transfer'}
Received: {'transaction_id': 'TXN0321', 'amount': 16143, 'currency': 'THB', 'timestamp': '2026-01-09T22:08:54.638+07:00', 'sender_account': 'ACC007', 'receiver_account': 'ACC002', 'sender_ip': '192.168.1.1', 'receiver_ip': '192.168.1.2', 'device_id': 'DEV002', 'channel': 'mobile', 'location': 'Pattaya', 'transaction_type': 'transfer'}
Received: {'transaction_id': 'TXN0322', 'amount': 5198, 'currency': 'THB', 'timestamp': '2026-01-09T22:08:56.6556+07:00', 'sender_account': 'ACC002', 'receiver_account': 'ACC020', 'sender_ip': '192.168.1.1', 'receiver_ip': '192.168.1.2', 'device_id': 'DEV005', 'channel': 'mobile', 'location': 'Pattaya', 'transaction_type': 'transfer'}
Received: {'transaction_id': 'TXN0323_M0', 'amount': 45805, 'currency': 'THB', 'timestamp': '2026-01-09T22:08:57.980027+07:00', 'sender_account': 'ACC011', 'receiver_account': 'MULE_ACC_999', 'sender_ip': '10.0.0.66', 'receiver_ip': '192.168.1.2', 'device_id': 'DEV004', 'channel': 'mobile', 'location': 'Phuket', 'transaction_type': 'transfer'}
Received: {'transaction_id': 'TXN0323_M1', 'amount': 46452, 'currency': 'THB', 'timestamp': '2026-01-09T22:08:58.509731+07:00', 'sender_account': 'ACC018', 'receiver_account': 'MULE_ACC_999', 'sender_ip': '10.0.0.66', 'receiver_ip': '192.168.1.2', 'device_id': 'DEV002', 'channel': 'mobile', 'location': 'Chiang Mai', 'transaction_type': 'transfer'}
Received: {'transaction_id': 'TXN0323_M2', 'amount': 47538, 'currency': 'THB', 'timestamp': '2026-01-09T22:08:59.038949+07:00', 'sender_account': 'ACC011', 'receiver_account': 'MULE_ACC_999', 'sender_ip': '10.0.0.66', 'receiver_ip': '192.168.1.2', 'device_id': 'DEV005', 'channel': 'mobile', 'location': 'Bangkok', 'transaction_type': 'transfer'}
Received: {'transaction_id': 'TXN0323_M3', 'amount': 46565, 'currency': 'THB', 'timestamp': '2026-01-09T22:08:59.568029+07:00', 'sender_account': 'ACC017', 'receiver_account': 'MULE_ACC_999', 'sender_ip': '10.0.0.66', 'receiver_ip': '192.168.1.2', 'device_id': 'DEV005', 'channel': 'mobile', 'location': 'Chiang Mai', 'transaction_type': 'transfer'}
Received: {'transaction_id': 'TXN0323_M4', 'amount': 48016, 'currency': 'THB', 'timestamp': '2026-01-09T22:09:00.112025+07:00', 'sender_account': 'ACC018', 'receiver_account': 'MULE_ACC_999', 'sender_ip': '10.0.0.66', 'receiver_ip': '192.168.1.2', 'device_id': 'DEV003', 'channel': 'mobile', 'location': 'Chiang Mai', 'transaction_type': 'transfer'}
Received: {'transaction_id': 'TXN0324', 'amount': 97080, 'currency': 'THB', 'timestamp': '2026-01-09T22:09:02.417432+07:00', 'sender_account': 'ACC011', 'receiver_account': 'NEW_ACC_264', 'sender_ip': '10.0.0.66', 'receiver_ip': '192.168.1.2', 'device_id': 'DEV002', 'channel': 'mobile', 'location': 'Phuket', 'transaction_type': 'transfer'}
Received: {'transaction_id': 'TXN0325', 'amount': 7820, 'currency': 'THB', 'timestamp': '2026-01-09T22:09:04.847408+07:00', 'sender_account': 'ACC003', 'receiver_account': 'ACC013', 'sender_ip': '192.168.1.1', 'receiver_ip': '192.168.1.2', 'device_id': 'DEV004', 'channel': 'mobile', 'location': 'Chiang Mai', 'transaction_type': 'transfer'}
Received: {'transaction_id': 'TXN0326', 'amount': 8374, 'currency': 'THB', 'timestamp': '2026-01-09T22:09:07.785615+07:00', 'sender_account': 'ACC002', 'receiver_account': 'ACC020', 'sender_ip': '192.168.1.1', 'receiver_ip': '192.168.1.2', 'device_id': 'DEV001', 'channel': 'mobile', 'location': 'Phuket', 'transaction_type': 'transfer'}
Received: {'transaction_id': 'TXN0327', 'amount': 17163, 'currency': 'THB', 'timestamp': '2026-01-09T22:09:10.425797+07:00', 'sender_account': 'ACC007', 'receiver_account': 'ACC005', 'sender_ip': '192.168.1.1', 'receiver_ip': '192.168.1.2', 'device_id': 'DEV004', 'channel': 'mobile', 'location': 'Bangkok', 'transaction_type': 'transfer'}
Received: {'transaction_id': 'TXN0328', 'amount': 6082, 'currency': 'THB', 'timestamp': '2026-01-09T22:09:12.188855+07:00', 'sender_account': 'ACC009', 'receiver_account': 'ACC013', 'sender_ip': '192.168.1.1', 'receiver_ip': '192.168.1.2', 'device_id': 'DEV002', 'channel': 'mobile', 'location': 'Khon Kaen', 'transaction_type': 'transfer'}
Received: {'transaction_id': 'TXN0329', 'amount': 3546, 'currency': 'THB', 'timestamp': '2026-01-09T22:09:14.824448+07:00', 'sender_account': 'ACC003', 'receiver_account': 'ACC014', 'sender_ip': '192.168.1.1', 'receiver_ip': '192.168.1.2', 'device_id': 'DEV005', 'channel': 'mobile', 'location': 'Chiang Mai', 'transaction_type': 'transfer'}
Received: {'transaction_id': 'TXN0330', 'amount': 556, 'currency': 'THB', 'timestamp': '2026-01-09T22:09:16.394374+07:00', 'sender_account': 'ACC009', 'receiver_account': 'ACC003', 'sender_ip': '192.168.1.1', 'receiver_ip': '192.168.1.2', 'device_id': 'DEV005', 'channel': 'mobile', 'location': 'Chiang Mai', 'transaction_type': 'transfer'}
Received: {'transaction_id': 'TXN0331', 'amount': 17692, 'currency': 'THB', 'timestamp': '2026-01-09T22:09:17.791251+07:00', 'sender_account': 'ACC008', 'receiver_account': 'ACC013', 'sender_ip': '192.168.1.1', 'receiver_ip': '192.168.1.2', 'device_id': 'DEV005', 'channel': 'mobile', 'location': 'Pattaya', 'transaction_type': 'transfer'}
Received: {'transaction_id': 'TXN0332', 'amount': 5575, 'currency': 'THB', 'timestamp': '2026-01-09T22:09:19.147453+07:00', 'sender_account': 'ACC001', 'receiver_account': 'ACC013', 'sender_ip': '192.168.1.1', 'receiver_ip': '192.168.1.2', 'device_id': 'DEV005', 'channel': 'mobile', 'location': 'Khon Kaen', 'transaction_type': 'transfer'}
Received: {'transaction_id': 'TXN0333', 'amount': 17480, 'currency': 'THB', 'timestamp': '2026-01-09T22:09:22.132127+07:00', 'sender_account': 'ACC003', 'receiver_account': 'ACC008', 'sender_ip': '192.168.1.1', 'receiver_ip': '192.168.1.2', 'device_id': 'DEV003', 'channel': 'mobile', 'location': 'Khon Kaen', 'transaction_type': 'transfer'}
Received: {'transaction_id': 'TXN0334', 'amount': 17721, 'currency': 'THB', 'timestamp': '2026-01-09T22:09:24.834079+07:00', 'sender_account': 'ACC001', 'receiver_account': 'ACC010', 'sender_ip': '192.168.1.1', 'receiver_ip': '192.168.1.2', 'device_id': 'DEV005', 'channel': 'mobile', 'location': 'Phuket', 'transaction_type': 'transfer'}
Received: {'transaction_id': 'TXN0335', 'amount': 12039, 'currency': 'THB', 'timestamp': '2026-01-09T22:09:27.288368+07:00', 'sender_account': 'ACC004', 'receiver_account': 'ACC001', 'sender_ip': '192.168.1.1', 'receiver_ip': '192.168.1.2', 'device_id': 'DEV002', 'channel': 'mobile', 'location': 'Bangkok', 'transaction_type': 'transfer'}
Received: {'transaction_id': 'TXN0336', 'amount': 18783, 'currency': 'THB', 'timestamp': '2026-01-09T22:09:29.654004+07:00', 'sender_account': 'ACC003', 'receiver_account': 'ACC010', 'sender_ip': '192.168.1.1', 'receiver_ip': '192.168.1.2', 'device_id': 'DEV005', 'channel': 'mobile', 'location': 'Khon Kaen', 'transaction_type': 'transfer'}
Received: {'transaction_id': 'TXN0337', 'amount': 14295, 'currency': 'THB', 'timestamp': '2026-01-09T22:09:32.425284+07:00', 'sender_account': 'ACC005', 'receiver_account': 'ACC015', 'sender_ip': '192.168.1.1', 'receiver_ip': '192.168.1.2', 'device_id': 'DEV001', 'channel': 'mobile', 'location': 'Khon Kaen', 'transaction_type': 'transfer'}
Received: {'transaction_id': 'TXN0338', 'amount': 6858, 'currency': 'THB', 'timestamp': '2026-01-09T22:09:33.945687+07:00', 'sender_account': 'ACC008', 'receiver_account': 'ACC007', 'sender_ip': '192.168.1.1', 'receiver_ip': '192.168.1.2', 'device_id': 'DEV003', 'channel': 'mobile', 'location': 'Khon Kaen', 'transaction_type': 'transfer'}
Received: {'transaction_id': 'TXN0339', 'amount': 19677, 'currency': 'THB', 'timestamp': '2026-01-09T22:09:35.952825+07:00', 'sender_account': 'ACC006', 'receiver_account': 'ACC018', 'sender_ip': '192.168.1.1', 'receiver_ip': '192.168.1.2', 'device_id': 'DEV004', 'channel': 'mobile', 'location': 'Phuket', 'transaction_type': 'transfer'}
Received: {'transaction_id': 'TXN0340', 'amount': 729, 'currency': 'THB', 'timestamp': '2026-01-09T22:09:37.522953+07:00', 'sender_account': 'ACC002', 'receiver_account': 'ACC018', 'sender_ip': '192.168.1.1', 'receiver_ip': '192.168.1.2', 'device_id': 'DEV001', 'channel': 'mobile', 'location': 'Chiang Mai', 'transaction_type': 'transfer'}
Received: {'transaction_id': 'TXN0343', 'amount': 15620, 'currency': 'THB', 'timestamp': '2026-01-09T22:09:43.622379+07:00', 'sender_account': 'ACC005', 'receiver_account': 'ACC020', 'sender_ip': '192.168.1.1', 'receiver_ip': '192.168.1.2', 'device_id': 'DEV003', 'channel': 'mobile', 'location': 'Pattaya', 'transaction_type': 'transfer'}
Received: {'transaction_id': 'TXN0344', 'amount': 13096, 'currency': 'THB', 'timestamp': '2026-01-09T22:09:45.748837+07:00', 'sender_account': 'ACC007', 'receiver_account': 'ACC015', 'sender_ip': '192.168.1.1', 'receiver_ip': '192.168.1.2', 'device_id': 'DEV002', 'channel': 'mobile', 'location': 'Khon Kaen', 'transaction_type': 'transfer'}
Received: {'transaction_id': 'TXN0345', 'amount': 17007, 'currency': 'THB', 'timestamp': '2026-01-09T22:09:47.63398+07:00', 'sender_account': 'ACC006', 'receiver_account': 'ACC005', 'sender_ip': '192.168.1.1', 'receiver_ip': '192.168.1.2', 'device_id': 'DEV003', 'channel': 'mobile', 'location': 'Khon Kaen', 'transaction_type': 'transfer'}
Received: {'transaction_id': 'TXN0346', 'amount': 11816, 'currency': 'THB', 'timestamp': '2026-01-09T22:09:49.525907+07:00', 'sender_account': 'ACC002', 'receiver_account': 'ACC008', 'sender_ip': '192.168.1.1', 'receiver_ip': '192.168.1.2', 'device_id': 'DEV003', 'channel': 'mobile', 'location': 'Pattaya', 'transaction_type': 'transfer'}
Received: {'transaction_id': 'TXN0347', 'amount': 15758, 'currency': 'THB', 'timestamp': '2026-01-09T22:09:50.82343+07:00', 'sender_account': 'ACC010', 'receiver_account': 'ACC004', 'sender_ip': '192.168.1.1', 'receiver_ip': '192.168.1.2', 'device_id': 'DEV005', 'channel': 'mobile', 'location': 'Chiang Mai', 'transaction_type': 'transfer'}
Received: {'transaction_id': 'TXN0348', 'amount': 8104, 'currency': 'THB', 'timestamp': '2026-01-09T22:09:53.567722+07:00', 'sender_account': 'ACC007', 'receiver_account': 'ACC006', 'sender_ip': '192.168.1.1', 'receiver_ip': '192.168.1.2', 'device_id': 'DEV004', 'channel': 'mobile', 'location': 'Bangkok', 'transaction_type': 'transfer'}
Received: {'transaction_id': 'TXN0349', 'amount': 14528, 'currency': 'THB', 'timestamp': '2026-01-09T22:09:56.2529+07:00', 'sender_account': 'ACC008', 'receiver_account': 'ACC010', 'sender_ip': '192.168.1.1', 'receiver_ip': '192.168.1.2', 'device_id': 'DEV003', 'channel': 'mobile', 'location': 'Khon Kaen', 'transaction_type': 'transfer'}
Received: {'transaction_id': 'TXN0350', 'amount': 4374, 'currency': 'THB', 'timestamp': '2026-01-09T22:09:58.395273+07:00', 'sender_account': 'ACC009', 'receiver_account': 'ACC014', 'sender_ip': '192.168.1.1', 'receiver_ip': '192.168.1.2', 'device_id': 'DEV001', 'channel': 'mobile', 'location': 'Khon Kaen', 'transaction_type': 'transfer'}
Received: {'transaction_id': 'TXN0351', 'amount': 2810, 'currency': 'THB', 'timestamp': '2026-01-09T22:09:59.639002+07:00', 'sender_account': 'ACC002', 'receiver_account': 'ACC004', 'sender_ip': '192.168.1.1', 'receiver_ip': '192.168.1.2', 'device_id': 'DEV002', 'channel': 'mobile', 'location': 'Pattaya', 'transaction_type': 'transfer'}
Received: {'transaction_id': 'TXN0352', 'amount': 13891, 'currency': 'THB', 'timestamp': '2026-01-09T22:10:02.5525+07:00', 'sender_account': 'ACC010', 'receiver_account': 'ACC001', 'sender_ip': '192.168.1.1', 'receiver_ip': '192.168.1.2', 'device_id': 'DEV003', 'channel': 'mobile', 'location': 'Bangkok', 'transaction_type': 'transfer'}
Received: {'transaction_id': 'TXN0353', 'amount': 96513, 'currency': 'THB', 'timestamp': '2026-01-09T22:10:05.188902+07:00', 'sender_account': 'ACC013', 'receiver_account': 'NEW_ACC_284', 'sender_ip': '10.0.0.66', 'receiver_ip': '192.168.1.2', 'device_id': 'DEV002', 'channel': 'mobile', 'location': 'Pattaya', 'transaction_type': 'transfer'}
Received: {'transaction_id': 'TXN0354', 'amount': 8570, 'currency': 'THB', 'timestamp': '2026-01-09T22:10:06.478613+07:00', 'sender_account': 'ACC007', 'receiver_account': 'ACC016', 'sender_ip': '192.168.1.1', 'receiver_ip': '192.168.1.2', 'device_id': 'DEV001', 'channel': 'mobile', 'location': 'Khon Kaen', 'transaction_type': 'transfer'}
Received: {'transaction_id': 'TXN0355', 'amount': 4283, 'currency': 'THB', 'timestamp': '2026-01-09T22:10:08.711182+07:00', 'sender_account': 'ACC002', 'receiver_account': 'ACC010', 'sender_ip': '192.168.1.1', 'receiver_ip': '192.168.1.2', 'device_id': 'DEV005', 'channel': 'mobile', 'location': 'Pattaya', 'transaction_type': 'transfer'}
Received: {'transaction_id': 'TXN0357', 'amount': 8196, 'currency': 'THB', 'timestamp': '2026-01-09T22:10:12.417764+07:00', 'sender_account': 'ACC003', 'receiver_account': 'ACC010', 'sender_ip': '192.168.1.1', 'receiver_ip': '192.168.1.2', 'device_id': 'DEV004', 'channel': 'mobile', 'location': 'Pattaya', 'transaction_type': 'transfer'}
Received: {'transaction_id': 'TXN0358', 'amount': 9782, 'currency': 'THB', 'timestamp': '2026-01-09T22:10:14.812984+07:00', 'sender_account': 'ACC002', 'receiver_account': 'ACC001', 'sender_ip': '192.168.1.1', 'receiver_ip': '192.168.1.2', 'device_id': 'DEV001', 'channel': 'mobile', 'location': 'Bangkok', 'transaction_type': 'transfer'}
Received: {'transaction_id': 'TXN0360', 'amount': 9531, 'currency': 'THB', 'timestamp': '2026-01-09T22:10:18.143618+07:00', 'sender_account': 'ACC006', 'receiver_account': 'ACC010', 'sender_ip': '192.168.1.1', 'receiver_ip': '192.168.1.2', 'device_id': 'DEV002', 'channel': 'mobile', 'location': 'Bangkok', 'transaction_type': 'transfer'}
Received: {'transaction_id': 'TXN0361', 'amount': 14948, 'currency': 'THB', 'timestamp': '2026-01-09T22:10:19.175131+07:00', 'sender_account': 'ACC004', 'receiver_account': 'ACC012', 'sender_ip': '192.168.1.1', 'receiver_ip': '192.168.1.2', 'device_id': 'DEV002', 'channel': 'mobile', 'location': 'Pattaya', 'transaction_type': 'transfer'}
Received: {'transaction_id': 'TXN0363', 'amount': 16910, 'currency': 'THB', 'timestamp': '2026-01-09T22:10:23.245325+07:00', 'sender_account': 'ACC004', 'receiver_account': 'ACC016', 'sender_ip': '192.168.1.1', 'receiver_ip': '192.168.1.2', 'device_id': 'DEV004', 'channel': 'mobile', 'location': 'Pattaya', 'transaction_type': 'transfer'}
Received: {'transaction_id': 'TXN0364', 'amount': 14285, 'currency': 'THB', 'timestamp': '2026-01-09T22:10:24.865539+07:00', 'sender_account': 'ACC002', 'receiver_account': 'ACC014', 'sender_ip': '192.168.1.1', 'receiver_ip': '192.168.1.2', 'device_id': 'DEV004', 'channel': 'mobile', 'location': 'Chiang Mai', 'transaction_type': 'transfer'}
Received: {'transaction_id': 'TXN0365', 'amount': 10104, 'currency': 'THB', 'timestamp': '2026-01-09T22:10:27.527412+07:00', 'sender_account': 'ACC003', 'receiver_account': 'ACC012', 'sender_ip': '192.168.1.1', 'receiver_ip': '192.168.1.2', 'device_id': 'DEV003', 'channel': 'mobile', 'location': 'Khon Kaen', 'transaction_type': 'transfer'}
